6148|Yurumates|245,258,136,401|258,4032|Slice of Life,Comedy,Seinen|1852,488,11079,596,5914,6131,7062|1,1,1,1,1,1,1
6164|Aoi Hana|276,6625,885,40,410,599,28,371,10634,9816,5607,247,1683,12741,359,8499,186,185,31,1664,935,380,8375,37919|16165,8074,5082,17041,39059,8979,38121,39230,38859,39346,36796,19607,39440,38161,39024,24021,30405,9170,7384,6898,6598,33705,2519,21301,8964,19775,8539,21017,21607,25081,38009|Romance,Slice of Life,Shoujo Ai|6203,8426,158,6045,31771,4535,16,4021,30346,18245,634,9014,3750,2927,22135,20047,5150|8,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6205|Kämpfer|116,138,10701,409,1101,62,1105,6141,23603,10034,17089,40,27,23857,14755,38075,10696,28,8549,14771,14921,81,14821,105,11236,23797,14865,19958,23657,31341,40177,419,7286,78,14753,20556,1212,817,11304,158,6463,14835|19996,13115,41270,39644,1105,27771,9160,8110,15249,38124,8837,38859,6474,8347,19924,11443,18701,11460,1957,41269,11352,38915,16833,17095,17795,855,20198,11021,158,38005,15665,15641,7515|Action,Comedy,Ecchi,Romance,School,Shoujo Ai,Super Power|4063,24705,5112,210,9041,1569,3974,6166,6512,64,12317,12549,10073,5973,996,1162,11617,8841,79,19429,31338,30385,8277,10396,22835,10213,7592,5958,8074,2367,5277,1133,257,5020,204,200,1607,59,141,907,10397,9367,356,10087,14345,2993,98,4975,5081,667,99,357|8,5,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6266|Joseito||31697,9154|Drama,School,Slice of Life|6182|1
6271|Gendai Kibunroku Kaii Monogatari|||Horror|19383|1
6272|Zakuro Yashiki||24707|Historical|2891|1
6273|Tsuyu no Hito Shizuku|||Historical||
6318|Kigurumikku V3|11771,890,885,171|36219,8074,5981|Comedy,Ecchi,Magic,Mecha,Parody|488,564|1,1
6324|Omamori Himari|14851,63,14997,594,735,8956,7489,5295,10813,8930,14865,579,6268,183,14983,70,73,6499,584,488,8805,176,14833|25463,10213,42246,594,15577,8956,38120,7489,33715,39941,9813,39681,10082,40132,40912,22043,11352,39679,39678,70,73,39677,21577,3162,20066|Action,Comedy,Demons,Ecchi,Harem,Romance,Supernatural|11617,2993,3503,6166,6512,5958,5734,21085,12549,7590,4063,3455,9750,25429,8476,9922,10790,7592,1536,7088,20541,9367,355,10110,13663,11013,10578,8841,6747,2476,9330,1581,940,3322,2494,576,4214,12293,10213,2026,8277,15583|7,7,5,4,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6402|Bakunyuu Maid Kari||2031,11277,37247,11471,5641|Hentai|4304,3826|1,1
6408|"Bungaku Shoujo" Movie|14853,14851,4,41235,1696,11492,788,15291,6725,61,65,599,14855,88,14921,81,80,10045,185,6499,212,93,173,14837|7561,8337,41236,41237,41238,41239,20781,6071,1346,9650,9903,40078,11342,24147,7268,38875,38678,40031,5805,40076,37448,41243,41242,39941,12847,8635,35807,10323,6327,7606,7607,26139,39024,38193,34179|Mystery,Drama,Romance,School|12189,2129,587,10721,1441,1689,9335,13673,3420,4181,1688,433,19115,10408,2167,1206,2923,694,13349,7193,8142,4835,4182,147,8915,9989,8425,11759,10568,10357,1222|6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6422|Cartagra: Tsuki Gurui no Yamai|38331,1856,1581,552,1262,465,1132|5207,35663,37405|Hentai|3342,368,7265|1,1,1
6425|Weiß Survive|7899,1592,456,519,7093,18021|37850,2256,5656,14787,6080,38192|Game,Comedy,Ecchi|6347,15225,16910,20533,10110,8424,481,9539,357,2367|3,1,1,1,1,1,1,1,1,1
6444|Tegamibachi|14853,2,26417,14855,296,563,441,5907,15291,14993,61,14995,68,123,1249,25,1659,20,1037,28,9611,14927,14829,14925,397,81,164,100,26419,9858,12700,260,247,413,412,36269,25721,333,6227,77,70,73,21265,80,6499,34,14833,440,25691,184,14769,14931,99,158,86,5541,502,15097|7408,41253,40943,5325,32985,22579,6484,39369,20629,8931,40119,16443,16447,16445,16329,16407,40133,40134,42252,5248,6759,14787,39672,23841,2922,12510,7355,14935,41218,35505,19902,41466,10909,36129|Adventure,Supernatural,Fantasy,Shounen|1482,121,5525,10161,5530,3420,97,5300,16668,1557,60,16009,15613,11061,16035,20787,19117,1604,10379,4186,1250,68,5678,4081,2889,3655,2603,486,4898,3269,136,153,16498|7,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6463|Hoshi wo Katta Hi|947|1870,26865,35885,9391,11353,33269,38048,26863|Kids,Sci-Fi|2891|1
6465|Kangoku Senkan|329,850|29733,29739,11188,7925,11866|Hentai|3479,4714,9006,2841,2395,13379,94|1,1,1,1,1,1,1
6472|Gakkou no Kowai Uwasa: Hanako-san ga Kita!!||37994,6389,32369,5640,6202,16207|Horror|32182,31994,22537,19383|1,1,1,1
6484|Chokin Senshi Cashman||1901,36209,34991,22575|Action,Comedy|813,6413|1,1
6491|Scandal|7749||Music,Slice of Life|7017,10801|1,1
65|Rozen Maiden: Träumend|136,10155,6359,21493,788,883,60,14995,5476,69,1054,14755,624,616,26763,26601,204,21393,465,14823,14773,166,6199,163,14929,244,537,319,14771,126,25609,8585,26301,1412,7285,21705,26297,7283,1465,79,1217,1862,489,8911,1006,9647,99,212,211,210,14925,14835,15097|1948,23769,22203,5326,8057,6885,20566,36763,8838,38124,38678,465,5978,5631,12198,6307,5207,7515,6327,14707,14703,5119,37177,6856,7194,38005,38029,16833|Action,Comedy,Drama,Magic,Seinen|98,356,6707,4063,1195|2,1,1,1,1
6500|Seikon no Qwaser|407,14851,4,185,15299,14987,788,15291,14995,294,935,42,27,68,14755,599,823,14829,14773,397,229,371,14779,14867,260,247,241,691,243,119,72,7263,31,7288,53,13,5281,215,92,14833,14837|9381,37117,4,13115,6188,8074,11202,2416,39971,12596,17047,7428,38947,5450,37598,12537,10294,11018,8979,38859,40215,599,10767,11114,40210,37597,16587,10817,10520,29283,7263,10227,17999,19916,21819,247,2010,38912,38915,10142,6221,53,13747,38316,6929,21511,21017,15663,10511,36942,40106|Action,Super Power,Supernatural,Ecchi,Seinen|11617,4719,10465,30385,8074,12293,9367,1482,8841,7148,5945,2025,26443,31845,23233,16355,7088,12549,21809,6880,8424,356,121,5079,1250,27,60,3588,6030,1810,6682,5525,6747|9,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6505|There She Is!!||12619|Comedy,Romance|1961,6609,3731,3535,7465,330,5365,26165,33241,10810,1004,4069,3167,1698,6024,508|1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6509|Kiteretsu Daihyakka|786,36379,571,483,1522,874,1649,677|2610,40740,8964,5068,8831,38390,12244,7313,19928,36693|Slice of Life,Comedy,Drama|501|1
6512|Nyan Koi!|10607,348,409,10073,885,19309,68,192,1222,379,492,200,14927,14923,14921,14823,5491,1818,14827,86,9673,12042,417,241,419,418,788,890,1504,12248,186,896,10106,359,34,1155,939,1848,721,19067,100,1489,6787,19297,159,237,14929,14769,12610|34613,8662,7543,33353,6726,39071,35787,492,10834,40111,8562,34253,7621,5989,896,38974,39677,38061,38029,14725,38866,11631|Comedy,Harem,Romance|2104,7590,6324,15225,6166,10110,189,597,6205,19221,4224,18897,13759,72,19163,11499,940,5678,2609,3470,4654,5680,3958,3455,5112,4081,1555|4,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6535|Ai||8546,8545|Dementia,Psychological,Romance|7030,2210|1,1
6546|Pico: My Little Summer Story||7034,10873,11333,11471,3318|Yaoi|2148|1
6547|Angel Beats!|12227,22365,22361,185,10706,31,6111,21707,963,14777,14775,14773,5491,10710,539,14983,6499,1133,6917,25691,9862,817,1762,151,14995,14759,14755,89,8812,9076,282,10166,23657,10164,6172,454,287,17,18,99,91,608,112,118,10073,10074,199,192,15555,40190,6804,14925,36267,1527,12399,36980,36981,189,1641,1848,504,14781,1,26417,279,26419,6100,23857,10106,379,10910,14823,14821,14827,14825,414,413,5989,11906,52,10841,28021,236,1860,9842,14769|17045,37429,12163,12674,37403,41270,17997,9309,17995,16395,40843,38965,38967,9464,36501,37560,38858,30329,2347,6909,33311,658,35787,9650,10830,40119,38677,6513,40500,16405,10561,27147,9675,11352,12193,12847,7754,41185,10322,7621,5229,9313,2885,34381,39433,38907,38812,33791,39024,30323,11631|Action,Comedy,Drama,School,Supernatural|9989,2167,849,28999,13655,4181,28223,18195,387,27775,16009,11757,8841,8630,23273,17729,9756,101,4224,2986,8074,24833,11111,12445,13759,6347,226,1530,1965,10396,3588,6682,11887,18153,7769,20517,3420,789,10568,853,2924,1210,357,12189,48,10163,2236,1575,121,8142,9253,10620,384,16592,10793,355,3572,587,10721,12175,1689,4382,918,5680,12149,32438,9922,245,22147,11433,14293,15809,143,15583,13629,6219,21845,30,30015,61,31442,24765,18893,25397,21431,32729,20507,57,16011,31149,122,13599,10790,59,14467,26351,7170,11759,25519,7724,4898,24,5940,440,31859,6594,21881,12317,227,120,5114,2970,11013,31798,10213,7311,32,4725,552,11751,5118,13833,6702,9379,5678,8129,5671,4983,8525,5355,17919,10588,10087,5081,60,1921,4654,2926,7647,71,2476,72,5958,4975,6746,6213,2404,2251,9213,9331,9347,676,14741,12413,934|57,53,49,43,21,20,17,10,10,9,9,7,6,6,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6560|Popee the Performer||13113,8866|Comedy,Dementia|6907,11809,6774,5877,4130,2246,1196,918,3737|1,1,1,1,1,1,1,1,1
6566|It's a Rumic World: 50th Anniversary Weekly★Shonen Sunday|1067,3,67,14,673|1891,2096|Comedy,Sci-Fi|2768,2274,27509|1,1,1
6572|Shakugan no Shana S|6181,341,472,8,16095,869,414,7152,192,9087,829,1650,659,203,511,399,245,247,9526,454,74,959,1500,184,9091,539,872,13,1047,762,661,179,93,94,186|33705,4114,610,8975,41253,8074,5087,34813,41271,5072,39230,14641,2914,38828,6722,14939,5316,16559,40495,2749|Action,Drama,Fantasy,Romance,School,Supernatural|11319,3712,1840,1195|1,1,1,1
6573|Darker than Black: Ryuusei no Gemini|14853,448,14851,10881,340,1550,14855,1510,8769,14869,15291,14475,1474,5186,14997,659,7151,5142,41,189,10292,42,9562,14479,5697,6499,499,325,650,58,611,610,1650,14753,14477,14927,14829,8686,14923,14771,14921,81,14827,310,149,15135,10880,414,394,9561,360,479,773,9526,11729,14987,14823,893,1520,187,457,185,9557,57,9091,188,52,872,585,91,8941,197,667,720,207,16095,14767,253,159,174,14929,14861,15097,71|37050,5316,21215,14305,6801,21017,33967,38098,10519,8970,10261,2762,6519,12335,40030,10087,10817,40421,15911,28891,6242,10322,185,17989,6951,5346,2370,8100,15949,5978,9726,38193|Action,Sci-Fi,Mystery,Super Power|198,5682,202,440,19,3840,1535,22319,16005,7,3366,6746,32,1,10161,1575,16009|3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6574|Hanamaru Youchien|785,245,585,68,594,769,20,802,579,1278,1570,655,823,1504,61,9973,1365,1472,227,9876,11789|9381,6863,6184,40515,10311,6549,28677,40128,41254,5083,7420,17997,61,40963,25463,33715,655,38859,8975,5652,13677,25803,823,20142,38166,39271,40119,16209,5952,35457,40111,12642,34823,12649,22585,33363,769,5406,13915,5956,14521,6856,18597,7193|Slice of Life,Comedy,Seinen|7627,2403,12291,102,2744,5678,488,16692,6956,23227,21681,22789,10162,6890,10165,966,750,5680,3841,233,5983,14277,9776,1485,348|3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6586|Yume-iro Pâtissière|270,2,136,25003,112,7337,440,10981,15291,14997,14995,195,655,14755,9211,14867,247,413,556,8993,6996,991,52,8264,14769,14931,380,8478,6686,8809,14835|34425,2462,40738,11125,29195,14523,38061,24065,10199,21819,12007,5323,16835,38678,6080,37611,19333,38782,6132|Kids,School,Shoujo|2923,74,1579,25839,28171,122,831,232,28,4021,853,1516,120,3731,23579,9893,4722,12191,350,178,10257,7054,10800,24629,3470,8217,505,1778,110,10321,15061,1486,855,11457,1744,6117,427,1844,3962,1974,16417,1589,9935,352,6119,9943|18,9,8,6,5,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6590|Makai Kishi Ingrid|17875,17877,84|29733,11384,29739,11116,23605,36197,11866,11832|Demons,Fantasy,Hentai,Martial Arts|1821,3479,4127|1,1,1
6594|Katanagatari|112,10988,111,7695,113,278,6625,6725,1074,27,5250,12540,921,243,1149,1030,6455,635,438,164,846,1469,410,1421,129,1463,11676,36269,285,890,1526,177,31,28021,869,12539,911,98,11675,11674,11677,746,176,93,5626,991|41311,13115,10875,7428,36748,6929,10294,8913,20566,8110,5450,27,5254,12425,11018,21017,40210,20142,7342,23383,10228,14941,10227,15229,11310,22703,16015,8143,7126,5207,9356,17097,32991,31,38782,21607,5631,855,37995,14703,5172,890,21471,14031,37715,11638,11561|Action,Adventure,Historical,Martial Arts,Romance|5081,2966,205,340,20853,223,17074,20,8086,4151,67,249,11013,4981,28497,19815,71,3588,419,28701,17389,19703,32268,11757,4224,10620,3701,1292,28805,1735,1827,6547,13125,25013,23311,5114,2321,2246,13349,5079,486,20507,5112,3298,7817,10893,457,617,7785,4898,22199,45,10163,11761,1818,15315|21,12,6,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6604|Kuruneko|8465|6892,5640|Slice of Life,Comedy|3841,32664,415,12021,1196|1,1,1,1,1
6607|Superflat First Love||7963|Adventure,Fantasy|523|1
6610|Ibara no Ou|299,9747,340,6,1512,26575,1090,860,9091,10292,28235,523,9870,610,659,201,20332,11641,148,7321,475,450,891,92,185,1087,1275,189,22,21669,13,24135,9886,1212,480,20494,235,159,9993|11476,12166,8077,28677,18001,12672,5397,2308,7427,38793,5316,37738,610,38875,40118,26079,40378,11764,40810,22239,31735,29341,7194,7282,5981,16621,2370,34469,24769,23469,15945|Action,Thriller,Mystery,Sci-Fi|58,1140,14345,11111,47,4975,9760,570,6880,1943,790,9782|3,2,1,1,1,1,1,1,1,1,1,1
6622|Gakuen Maria: Bakunyuu Teachers|||Hentai|1781|1
6629|Asari-chan|10681,921,1576,5278,1406,870|20402,20406,20042,18779,37449,36105|Slice of Life,Comedy,Shoujo|966,293|1,1
6633|Queen's Blade: Gyokuza wo Tsugu Mono|132,320,688,783,9573,8,682,38923,10596,11954,4,11956,41,40,1325,12561,12562,12563,5127,1852,5124,141,5491,100,222,105,1303,413,284,5908,11960,184,13,1172,762,1048,428,60,156,92|2067,8074,20468,17997,7520,19984,12537,34179,15571,10933,37701,8,22849,12119,14793,105,11841,17699,14787,36770,39396,762,12510,5956,14935,19902,24987,5748|Action,Adventure,Ecchi,Fantasy|30782,8074,1956,297,788,13161,98,3616,5671|1,1,1,1,1,1,1,1,1
6634|Sengoku Basara Two|10179,1,136,340,6,445,63,481,40,192,326,846,26,1326,679,253,10792,201,396,205,229,82,84,87,123,191,243,312,317,891,182,187,177,30,872,833,10,17,669,666,761,480,160,428,11990,1138,250|6016,34425,14955,6059,7403,21885,18003,30003,6134,5316,41280,41023,18019,714,5652,39347,40119,38014,38651,8509,8461,36611,38402,15935,35807,41533,6731,610,30299,8267,9316,8127,24119,35573,40365,18599,38841,40031,10909|Action,Historical,Martial Arts,Samurai,Super Power|2001,11241|1,1
6635|Ayatsuri Haramase DreamNote|8699,910,8499|5641|Hentai|1535,368,6893|1,1,1
6645|Chuu Bra!!|513,10683,716,6634,9596,119,79,380,9557,92,7263,5317,5929,53|16067,7469,23769,8197,31665,42246,19347,33969,38734,33715,38859,7221,38998,39681,2076,33197,11352,6634,14497,22429,7263,53,6132,38718,380,27131|Comedy,Ecchi,School|7817,16353,21863,10495,120,2403,1198,7054|2,1,1,1,1,1,1,1
6654|Namakura Gatana||29463|Comedy,Samurai|5875,3929|1,1
6658|Unko-san: Tsuiteru Hito ni Shika Mienai Yousei||12654|Comedy,Magic|23539,30429,22593,9561,8958,4147|1,1,1,1,1,1
6670|8-gatsu no Symphony: Shibuya 2002-2003||10843,1506,7976|Music|3367|1
6675|Redline|22365,24097,340,27631,6372,11911,23667,5476,45,9166,1137,1011,33459,654,390,8549,1135,7993,85,357,351,6634,31347,317,7104,898,5681,20342,720,1025,13705,14817,18867,8433,26393,12344|40122,10231,22203,20919,5478,16759,1616,5062,20016,2349,10428,39320,30883,25603,8619,40134,6369,8893,7102,31089,33763,41294,11285,28225,6856,5812,37912|Action,Sci-Fi,Cars,Sports|20057,2001,6162,186,974,441,4103,227,30276,13391,1303,2884,22265,4107,917,1,22507,3101,10893,1978,565,2952,1951,1212,18,4618,3270,187,185,15059|4,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6676|Asura Cryin' 2|356,123,410,413,380,88,820,235,942,428,890,713,60,178,599,92,7263,32,171,6560,850|7622,310,40899,25471,7623,38061,8074,12655,4564,38859,17035,39346,7516,9540,22569,10635,38958,39313|Action,Supernatural,Mecha|10620,584,237,6682,6974,2904|1,1,1,1,1,1
6680|Doujouji||8222|Supernatural,Historical|7169,16664,7171,7477|2,1,1,1
6682|11eyes|14851,14859,119,883,14997,592,14753,926,9059,9635,14825,9629,14771,1548,552,6937,584,971,930,156,5281,212,178,707,14819|6016,8946,16405,8304,38801,41031,14789,19291,41254,39644,9974,12442,39640,6077,9619,9628,21821,14509|Action,Ecchi,Super Power,Supernatural|4975,355,9750,2970,19769,10620,10578,6547,3166,7079,204,356,1965,4581,2369,64,12293,11757,8074,11759,269,4654,25157,10588,9756,21603,25159,1607,101,8630,226,857,10087,12175,18277,32105,25397,25,112,9922,5342,1581,6746,14741,4896,6676,2603,98,5734,2523,10156,2781,5530,8841,9331,1482,6500,934,17651,5507,6213,1546,10490,5114,3457,1085,953,3656,384|6,5,4,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6686|Chinetsu Karte: The Devilish Cherry|||Hentai|7268,5464|1,1
6690|Anata dake Konbanwa|568,38470,465,1581,34827,991,15123,494,5984,6982,8499|9201|Hentai|6692,2352|1,1
6693|Yatterman the Movie: Shin Yattermecha Osu Gou! Omocha no Kuni de Dai Ketsudan da Koron|1222,283,670,37942,93,1151|8573,38801,41253,6885,31665,22579,39369,28193,39347,16443,6417,33303,41346,9115,35965,16835,6327,38407,6951,40895,41076,4434,10419,37883,16457|Comedy,Kids|545|1
6694|Triangle Blue||11383|Hentai|4732,3728,9310,9638,10380,10570,12059,11185,9487,8654,9375,3107,7268,5210,5213|1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6702|Fairy Tail|11730,8769,26387,167,21429,162,12212,11161,330,1138,1133,20266,24293,21641,11630,35667,12779,7151,1345,1342,40336,1188,1222,1229,1183,1182,24405,15135,13,9882,26593,18,935,1290,1292,26579,112,113,26575,26577,26571,26573,9089,1097,9087,591,1716,610,1650,201,202,14925,756,14923,206,26503,26505,472,470,476,475,474,479,574,23731,23733,189,9237,21129,8686,18867,25817,24401,15097,1431,1,1433,4,5,10059,8,7698,22451,10292,21639,12026,7603,872,26653,39163,35545,35549,13235,785,784,5990,1613,14479,655,9871,9870,800,801,776,659,8970,11722,7303,7302,21893,30379,30375,1047,1764,10943,10530,253,159,251,250,256,254,327,7450,440,1105,23705,23701,23703,10795,15633,10792,12117,7993,24451,431,11629,24245,24241,24243,1356,11942,10022,1199,1191,24239,26639,24233,24235,24237,31535,30007,33757,229,5451,5599,26581,25,21,20,28,11858,26403,26569,23533,510,23531,5681,11165,662,11162,211,218,408,409,7152,15301,10912,19811,312,313,8066,7519,1154,20248,9910,20240,20246,11990,15609,25241,360,9574,1519,35835,20811,1513,20817,63,884,885,33799,6729,20144,15117,40424,16641,41950,16643,140,16645,1602,1600,21247,9868,9867,666,6998,1804,39442,35117,23445,356,21961,10881,10880,685,14993,23541,7912,18891,1676,228,10815,39444,11158,84,87,148,24323,24321,1590,11373,22625,1110,22627,22629,31635,456,31633,23711,25931,24429,1553,1551,1201,10084,24637,37146,6194,5929,39,31,34,5441,5442,17,859,35561,16453,860,28425,1637,21333,1632,672,775,14829,6868,773,14821,41991,7451,414,413,203,556,7751,488,7886,480,302,15291,1122,78,20256,20254,395,20092,137,25195,1683,9243,891,1339,895,25295,1336,79,7145,6912,16089,41397,27527,9978,15101,14853,35077,14857,14855,18061,34855,14455,5431,820,14753,9075,9078,9777,124,26349,9526,19279,38427,252,38428,9091,1664,8824,98,99,11141,92,93,236,95,340,10668,23729,195,191,192,19281,19283,19285,36973,8731,511,513,35383,7668,10065,10064,37688,14477,1179,37679,6560,12035,869,1538,40,42,38071,13229,23697,17719,15441,768,1589,5386,14767,20328,6876|33311,41253,1882,17231,30689,27397,9162,5316,15847,41145,37831,33711,13613,23593,8529,9671,1683,34457,1565,9372,15857,37404,9170,9172,9173,15859,38418,1047,39638,15961,19840,14509,26639,38801,41436,11799,1105,41929,37311,40495,9890,17913,15221,39680,40032,34213,14519,38420,9159,15283,37975,5070,7493,11630,14521,11143,35405,36161,30327,40844,21219,23341,34179,40210,39347,41533,34473,38181,22359,13537,34257,11841,42252,14707,19291,19924,42125,15663,24467,37429,23343,8743,34813,31665,31669,2347,37850,38368,40466,10264,26079,12529,17227,8067,9447,38782,32235,15871,40089,30359,14339,41076,39311,39312|Action,Adventure,Comedy,Fantasy,Magic,Shounen|21,20,246,3588,23755,1735,14513,1604,269,479,813,249,2001,18115,9919,1482,11061,8086,5114,121,223,154,534,17265,530,1691,15315,9130,6171,9513,918,30831,28121,9863,31710,16005,6114,527,250,22199,20507,10456,3594,6773,18179,5630,16157,11757,853,20689,123,857,873,7705,251,14333,4080,2229,4884,12967,12677,107,6547,9330,12149,435,232,1557,225,1606,6033,96,237,1250,738,4550,392,6979,2904|68,26,20,16,13,12,10,9,8,8,5,5,4,4,4,4,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6704|Queen's Blade: Rurou no Senshi Specials|13,4,141,8,762,284,682,156,184,100,40,105|15571,10684,12537,14935,7520,14939,14793,11841|Action,Adventure,Ecchi,Fantasy|10845|1
6707|Kuroshitsuji II|4,340,10882,10700,441,10706,5990,7171,6603,6112,860,10881,7152,10792,191,9087,27,25,26645,5431,735,650,5,52,24245,1650,659,26649,201,10912,10815,81,5450,86,473,302,792,10710,26569,380,313,26349,8757,68,39,11906,11905,36980,16,189,1602,79,10733,857,26595,1589,26593,9887,27429,672,480,24293,14033,1804,212,158,159,90,236,26639,95|16067,10547,5172,17759,5077,14751,20050,20623,5325,22687,6975,3768,5978,5316,9087,9776,8136,19593|Action,Comedy,Demons,Supernatural,Fantasy,Shounen|3457,5530,65,11013,23251,5682,345,27,8425,1482,150,2035|1,1,1,1,1,1,1,1,1,1,1,1
6712|Natsu no Arashi! Akinaichuu|407,25,113,78,348,2,1760,70,184,176,32,28,34|5089,348,25487,7034,41928,16583,42246,28,8110,25,10958,8831,34395,10127,11033,20883,9540,10083,38013,2135,8584,39863,7126,10982,32,78,10008,6753,39064,4054,37177,19924,10903,7194,22243|Comedy,Romance,Supernatural|9989,861,2605|1,1,1
6721|Dark Side Cat||7194|Action|3841,12021,5957,4419,4418|1,1,1,1,1
6746|Durarara!!|133,404,988,327,340,11369,5607,440,118,86,63,6457,270,225,65,5476,672,1122,7912,42,16453,732,13233,20,1035,494,113,823,146,396,12440,513,85,149,221,207,6411,337,58,350,243,336,229,8757,655,6363,890,8009,830,187,1046,185,10064,10148,31,25,514,12,1361,10,504,1862,669,107,317,19,456,150,99,600,212,6562,6686,9869,173,232|28843,8831,6403,23769,10311,27745,15805,39083,39970,39971,6885,10803,8136,15249,3249,39958,20629,21017,12401,37760,40210,16617,11406,16203,22201,36836,39291,8183,5965,9776,8714,10543,34357,9377,40810,38955,6736,5323,6671,33267,5326,39968,6931,9265,15189,39164,2948,21823,9802,39317,20568|Action,Mystery,Supernatural|2251,14467,10568,1535,2025,24439,5630,21603,31478,20689,9253,10721,18229,16512,5081,4654,369,934,32962,6956,1575,9922,227,25183,7724,7785,1,4081,12967,20507,13601,10620,339,2164,23283,14075,3588,205,22319,8457,1210,12189,19365,12883,3901,6974,9941,5150,11633,2904,10793,71,16894,19703,20853,7674,11111,121,6305,10588,6774,23333,30383,47,1703,2985,17074,26,6682,21561,10087,853,355,6573,4087,1604,323,9919,228,5177,3655,2204,1889,6973,10163,7647,8937,918,8449,9989,17909,31405,6547,6880,10396,1690,857,849,3958,57,7769,237,8934,12365,14227|96,16,13,12,9,8,8,8,7,6,5,5,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6747|Dance in the Vampire Bund|1519,302,15291,61,6128,1122,954,14777,168,20090,12042,773,891,7026,14983,899,1602,428,1804,253,159,7705,10880,1004,30553,12677,30555,5334,7152,5431,14755,14757,14753,26603,9078,15135,16115,10777,9526,9091,6117,8783,7094,93,91,94,18327,30001,31335,192,9087,1650,14927,513,472,260,475,574,9136,1527,5682,5683,34,21205,28363,666,1846,859,661,19453,6686,8,1037,15301,40372,109,6455,10912,17249,14821,7451,413,312,7512,19069,480|5089,8099,12750,5334,5316,14183,16617,39369,15557,12446,8831,19175,17759,20883,8540,21819,10958,13537,34275,8584,41879,10008,14707,14703,11281,33723,6526,7194,10817,39418,38822|Action,Supernatural,Vampire|7724,5081,343,8425,3457,169,11617,355,9750,1498,11005,8536,514,2130,777,7058,12445,17074,2993,64,1889,1696,469,11633,5030,150,226,6324,10490,5034,27,6500,10156|6,6,4,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
